"System_Dt","Policy_No","Fund_ID","ISIN","SEDOL","Citi_Code","Fund_Name","Asset_Status_ID","Asset_Status","Fund_Curr_ID","Fund_Curr","Initial_Unit_Holding","Accumulation_Unit_Holding","Fund_Unit_Holding","First_Purchase_Dt","Last_Purchase_Dt","Initial_Price","Accumulation_Price","Nominal_Price","Price_Dt","Investment_Currency_Val","Policy_Currency_Val","Exchange_Rate","Bookcost","Policy_Currency_Book_Cost","Investment_Accrued_Interest","Policy_Accrued_Interest"
"2023-10-01","CL10000438","47130","IE00BQXX3C00","BQXX3C0","","Guinness Global Innovators C Acc GBP","","","8","GBP","0.000","136.244","","","","26.62710","26.62710","","2023-09-28","3627.780000","3627.780000","1.00000","","","",""
"2023-10-01","CL10000438","47209","LU0264739185","B233HW0","","Janus Henderson Horizon Global Property Equities A2 Acc GBP","","","8","GBP","0.000","231.654","","","","18.03000","18.03000","","2023-09-28","4176.720000","4176.720000","1.00000","","","",""
"2023-10-01","CL10000438","47726","GB00B054QG49","B054QG4","","SVS Brooks Macdonald Blueprint Balanced B Acc GBP","","","8","GBP","0.000","2339.229","","","","2.42500","2.42500","","2023-09-28","5672.630000","5672.630000","1.00000","","","",""
"2023-10-01","CL10000438","47709","GB00B4LPDJ14","B4LPDJ1","","Fundsmith Equity R Acc GBP","","","8","GBP","0.000","562.377","","","","5.70570","5.70570","","2023-09-28","3208.750000","3208.750000","1.00000","","","",""
"2023-10-01","CL10001166","47237","LU1220257304","BWX5XX9","","Matthews Asia - Japan A Acc USD","","","16","USD","0.000","567.328","","","","13.92000","13.92000","","2023-09-28","7897.210000","6472.080000","0.81954","","","",""
"2023-10-01","CL10001166","47190","LU0056508442","4557223","","BGF World Technology A2 Acc USD","","","16","USD","0.000","331.499","","","","60.31000","60.31000","","2023-09-28","19992.700000","16384.820000","0.81954","","","",""
"2023-10-01","CL10001166","48123","LU0717748643","B774QH2","","Invesco China Focus Equity A Acc USD","","","16","USD","0.000","306.728","","","","16.68000","16.68000","","2023-09-28","5116.220000","4192.950000","0.81954","","","",""
"2023-10-01","CL10001561","47823","LU1775980979","BFLV534","","Invesco Sterling Bond A Acc GBP","","","8","GBP","0.000","1623.861","","","","4.80670","4.80670","","2023-09-28","7805.410000","9524.160000","1.22020","","","",""
"2023-10-01","CL10001561","17071","LU0210535976","B05MK55","","JPM US Small Cap Growth A Acc USD","","","16","USD","0.000","143.744","","","","35.93000","35.93000","","2023-09-28","5164.720000","5164.720000","1.00000","","","",""
"2023-10-01","CL10001561","41203","LU0070992663","5142026","","Janus Henderson Horizon Global Technology Leaders A2 USD","","","16","USD","0.000","56.230","","","","144.00000","144.00000","","2023-09-28","8097.120000","8097.120000","1.00000","","","",""
"2023-10-01","CL10001561","47726","GB00B054QG49","B054QG4","","SVS Brooks Macdonald Blueprint Balanced B Acc GBP","","","8","GBP","0.000","1054.840","","","","2.42500","2.42500","","2023-09-28","2557.990000","3121.260000","1.22020","","","",""
"2023-10-01","CL10001561","41301","IE0004445239","0484682","","Janus Henderson US Forty A USD","","","16","USD","0.000","123.667","","","","50.51000","50.51000","","2023-09-28","6246.420000","6246.420000","1.00000","","","",""
"2023-10-01","CL10001561","47029","GB0033031153","3303115","","Invesco UK Opportunities (UK) Acc GBP","","","8","GBP","0.000","371.129","","","","9.11390","9.11390","","2023-09-28","3382.430000","4127.240000","1.22020","","","",""
"2023-10-01","CL10001561","47148","LU0070215933","5408063","","JPM US Bond A USD","","","16","USD","0.000","4840.022","","","","2.20850","2.20850","","2023-09-28","10689.190000","10689.190000","1.00000","","","",""
"2023-10-01","LP02000673","16070","LU0286668453","B1VN800","","Fidelity Funds Asian High Yield A USD","","","16","USD","0.000","-10.433","","","","12.26000","12.26000","","2023-09-28","-127.910000","-127.910000","1.00000","","","",""
"2023-10-01","LP02000673","47195","LU0772969993","B81SJB2","","Fidelity Funds Global Dividend A Acc USD","","","16","USD","0.000","-6.279","","","","22.11000","22.11000","","2023-09-28","-138.830000","-138.830000","1.00000","","","",""
"2023-10-01","LP02000673","47240","IE00B3K7XK29","B3K7XK2","","PIMCO Global Investment Grade Credit E Acc USD hgd","","","16","USD","0.000","-7.963","","","","16.53000","16.53000","","2023-09-28","-131.630000","-131.630000","1.00000","","","",""
"2023-10-01","LP02000673","28062","LU0200076999","B035DH9","","Janus Henderson Global Equity A2 Acc USD","","","16","USD","0.000","-7.774","","","","17.14110","17.14110","","2023-09-28","-133.250000","-133.250000","1.00000","","","",""
"2023-10-01","LP02000673","47215","LU0426412945","B50PPM6","","Ninety One GSF Global Franchise A Acc USD","","","16","USD","0.000","-1.897","","","","72.75000","72.75000","","2023-09-28","-138.010000","-138.010000","1.00000","","","",""
"2023-10-01","LP02000939","28062","LU0200076999","B035DH9","","Janus Henderson Global Equity A2 Acc USD","","","16","USD","0.000","-0.769","","","","17.14110","17.14110","","2023-09-28","-13.180000","-13.180000","1.00000","","","",""
"2023-10-01","LP02000939","47195","LU0772969993","B81SJB2","","Fidelity Funds Global Dividend A Acc USD","","","16","USD","0.000","-0.601","","","","22.11000","22.11000","","2023-09-28","-13.290000","-13.290000","1.00000","","","",""
"2023-10-01","LP02000939","47169","IE00BVYPNW00","BVYPNW0","","Guinness Global Equity Income C USD Acc","","","16","USD","0.000","-0.734","","","","17.83250","17.83250","","2023-09-28","-13.090000","-13.090000","1.00000","","","",""
"2023-10-01","LP02000939","48274","LU0985320562","BYQPXR4","","Nordea 1 Global Stars Equity BP Acc USD","","","16","USD","0.000","-0.087","","","","186.44400","186.44400","","2023-09-28","-16.220000","-16.220000","1.00000","","","",""
"2023-10-01","LP02000939","27052","IE0003924739","3117123","","BNY Mellon Global Bond A USD","","","16","USD","0.000","-5.239","","","","1.88360","1.88360","","2023-09-28","-9.870000","-9.870000","1.00000","","","",""
"2023-10-01","LP22033529","28062","LU0200076999","B035DH9","","Janus Henderson Global Equity A2 Acc USD","","","16","USD","0.000","413.405","","","","17.14110","17.14110","","2023-09-28","7086.220000","7086.220000","1.00000","","","",""
"2023-09-28","PG00066915","","MU0300S00212","B44X1B0","0K3R","Caldora Global Property Fund (GBP) A SUSPENDED","4","Suspended","8","GBP","","","75830.022000","2011-03-10","2011-03-03","","","0.0001000000","2023-09-28","7.580000","7.580000","1.00000","75268.880000","75268.880000000","0.000000","0.000000"
"2023-09-28","PM10000839","","IE00BJFSYW11","BJFSYW1","","dVAM Balanced Active PCP E1 GBP","2","Active","8","GBP","","","2128.900000","2022-03-31","2022-04-05","","","11.0710000000","2023-09-28","23569.050000","23569.050000","1.00000","25843.960000","25843.960000000","0.000000","0.000000"
"2023-09-28","PM10000839","","IE00BN7HSY46","BN7HSY4","","dVAM Global Equity Focus Strategy PCP E1 C GBP","2","Active","8","GBP","","","456.274000","2021-02-17","2021-02-22","","","11.2300000000","2023-09-28","5123.960000","5123.960000","1.00000","5000.000000","5000.000000000","0.000000","0.000000"
"2023-09-28","PM10000839","","GG00B1KDG634","B1KDG63","KXQ8","United Strategic Growth Fund GBP(Fund Suspended)","4","Suspended","8","GBP","","","32884.644600","2012-02-13","2012-02-10","","","0.0001000000","2023-09-28","3.290000","3.290000","1.00000","28153.280000","28153.280000000","0.000000","0.000000"
"2023-09-28","PM10000839","","XS2454868477","9782358","","UBS Euro Stoxx Banks Index Phoenix Autocal Note GBP 07/04/2028","2","Active","8","GBP","","","25000.000000","2022-03-31","2022-04-11","","","0.9761000000","2023-09-28","24402.500000","24402.500000","1.00000","25000.000000","25000.000000000","0.000000","0.000000"
"2023-09-28","PM10001444","","IE00B5L65R35","B5L65R3","NCN9","iShares GBP Corp Bond 0-5 yr UCITS ETF (GBP)","2","Active","8","GBP","","","75.000000","2023-09-25","2023-09-27","","","96.4000000000","2023-09-28","7230.000000","7230.000000","1.00000","7290.500000","7290.500000000","0.000000","0.000000"
"2023-09-28","PM10001444","","LU1809996801","BZ1MKF4","","Schroder GAIA Helix Fund Class C Acc Hedged GBP","2","Active","8","GBP","","","148.630000","","","","","109.3400000000","2023-09-28","16251.200000","16251.200000","1.00000","16251.280000","16251.280000000","0.000000","0.000000"
"2023-09-28","PM10001750","","LU1459801947","BYWK760","","UBS Bloomberg Barclays TIPS 1-10 UCITS ETF GBP","2","Active","8","GBP","","","779.000000","2021-08-20","2022-07-18","","","13.8550000000","2023-09-28","10793.050000","10793.050000","1.00000","11593.900000","11593.900000000","0.000000","0.000000"
"2023-09-28","PM10001750","","IE00BD0NC474","BD0NC47","","iShares UK Credit Bond Index Fund (IE) D Acc GBP","2","Active","8","GBP","","","399.070000","2022-07-15","2022-07-20","","","9.6400000000","2023-09-28","3847.030000","3847.030000","1.00000","4072.560000","4072.560000000","0.000000","0.000000"
"2023-09-28","PM10001750","","IE00BL25JP72","BRCJ8M1","","Xtrackers MSCI World Momentum UCITS ETF 1C GBP","2","Active","8","GBP","","","303.000000","2021-08-20","2021-08-24","","","37.9750000000","2023-09-28","11506.430000","11506.430000","1.00000","11840.380000","11840.380000000","0.000000","0.000000"
"2023-09-28","PM10001750","","IE00B9M1BB17","B9M1BB1","","Vanguard UK Short-Term Investment Grade Bond Index Fund GBP","2","Active","8","GBP","","","32.910000","2022-07-14","2022-07-18","","","110.3925000000","2023-09-28","3633.020000","3633.020000","1.00000","3665.300000","3665.300000000","0.000000","0.000000"
"2023-09-28","PM10001750","","LU2530218457","BQPB2Z8","","Aberdeen Standard SICAV II - Global Smaller Companies Fund GBP","2","Active","8","GBP","","","490.352000","2022-11-29","2022-11-29","","","11.2197000000","2023-09-28","5501.600000","5501.600000","1.00000","7908.690000","7908.690000000","0.000000","0.000000"
"2023-09-28","PM10001750","","IE00BD0NCL49","BD0NCL4","","iShares Developed World Index Fund D Acc","2","Active","8","GBP","","","712.050000","2021-08-23","2021-08-26","","","17.7810000000","2023-09-28","12660.960000","12660.960000","1.00000","11863.030000","11863.030000000","0.000000","0.000000"
"2023-09-28","PM10001750","","IE00B579F325","B4PYKC6","","Invesco Physical Gold ETC GBP LN","2","Active","8","GBP","","","17.000000","2022-07-14","2022-07-18","","","147.1600000000","2023-09-28","2501.720000","2501.720000","1.00000","2405.920000","2405.920000000","0.000000","0.000000"
"2023-09-28","PM10001750","","IE00BL25JM42","BRCJ8L0","","xTrackers MSCI World Value UCITS ETF GBP","2","Active","8","GBP","","","407.000000","2021-08-20","2021-08-24","","","31.8850000000","2023-09-28","12977.200000","12977.200000","1.00000","11055.080000","11055.080000000","0.000000","0.000000"
"2023-09-28","PM10001750","","LU1053186349","BMH4M80","KM5J","Fundsmith Equity Feeder I Acc GBP","2","Active","8","GBP","","","380.890000","2021-08-20","2022-07-20","","","36.6393000000","2023-09-28","13955.540000","13955.540000","1.00000","14330.200000","14330.200000000","0.000000","0.000000"
"2023-09-28","PM10001750","","IE00BH65QG55","BH65QG5","","Vanguard Global Short Term Bond Index Fund HD AC","2","Active","8","GBP","","","34.620000","2022-07-14","2022-07-18","","","105.7595000000","2023-09-28","3661.390000","3661.390000","1.00000","3665.300000","3665.300000000","0.000000","0.000000"
"2023-09-28","PM10001750","","IE00BDFL4P12","BDFLHQ3","","iShares Diversified Commodity Swap UCITS ETF","2","Active","8","GBP","","","1367.000000","2022-07-14","2022-07-18","","","5.7012500000","2023-09-28","7793.610000","7793.610000","1.00000","8140.630000","8140.630000000","0.000000","0.000000"
"2023-09-28","PM10001750","","IE00B50W2R13","B50W2R1","FPD9","Vanguard Global Bond Index GBP Hedged Acc","2","Active","8","GBP","","","68.790000","2021-08-20","2022-07-18","","","139.5407000000","2023-09-28","9599.000000","9599.000000","1.00000","10806.760000","10806.760000000","0.000000","0.000000"
"2023-09-28","PM10001750","","LU1033663052","BJVDYY2","","Fidelity Global Dividend Fund GBP W Acc ","2","Active","8","GBP","","","5531.300000","2021-08-20","2022-07-19","","","2.3820000000","2023-09-28","13175.560000","13175.560000","1.00000","12341.210000","12341.210000000","0.000000","0.000000"
"2023-09-28","PM10002917","","LU0210536867","B05MK88","","JPMorgan US Technology Fund A Acc USD","2","Active","16","USD","","","207.326000","2020-06-11","2020-06-16","","","75.5700000000","2023-09-28","15667.630000","15667.630000","1.00000","12000.000000","12000.000000000","0.000000","0.000000"
"2023-09-28","PM10002917","","LU0882574055","B8HQGG4","","Fidelity Funds Sustainable Health Care A Acc USD","2","Active","16","USD","","","602.710000","2020-06-11","2020-06-16","","","23.5800000000","2023-09-28","14211.900000","14211.900000","1.00000","12000.000000","12000.000000000","0.000000","0.000000"
"2023-09-28","PM10002917","","","DP05691","","DP05691 Lloyds Bank 1 Year Fixed USD 5.06% 25/03/2024 PM10002917","2","Active","16","USD","","","50000.000000","2023-03-23","","","","1.0000000000","2023-09-28","51335.190000","51335.190000","1.00000","50000.000000","50000.000000000","1335.190000","1335.190000"
"2023-09-28","PM10002917","","LU0724618946","B3Z1LZ0","0NRV","BlackRock Global Funds - World Technology D2 Acc USD","2","Active","16","USD","","","212.880000","2020-06-12","2020-06-17","","","67.2600000000","2023-09-28","14318.310000","14318.310000","1.00000","12000.000000","12000.000000000","0.000000","0.000000"
"2023-09-28","PM10002917","","LU0119620416","4635646","MP78","Morgan Stanley Investment Funds Global Brands A Acc","2","Active","16","USD","","","96.808000","2020-06-11","2020-06-16","","","187.7800000000","2023-09-28","18178.610000","18178.610000","1.00000","15500.000000","15500.000000000","0.000000","0.000000"
"2023-09-28","PM10003343","","GB00BLD4ZM24","BLD4ZM2","","CoinShares Physical Ethereum ETC USD","2","Active","16","USD","","","822.000000","2023-01-03","2023-01-05","","","47.9000000000","2023-09-28","39373.800000","32270.960000","0.81960","29542.460000","24213.150000000","0.000000","0.000000"
"2023-09-28","PM10003343","","GB00BLD4ZL17","BMDGG22","","Coinshares Physical Bitcoin GBP","2","Active","8","GBP","","","1831.000000","2023-01-03","2023-01-05","","","21.4500000000","2023-09-28","39274.950000","39274.950000","1.00000","24975.800000","24975.800000000","0.000000","0.000000"
"2023-09-28","PM10003343","","LU1033663052","BJVDYY2","","Fidelity Global Dividend Fund GBP W Acc ","2","Active","8","GBP","","","3500.450000","2022-03-16","2022-03-21","","","2.3820000000","2023-09-28","8338.070000","8338.070000","1.00000","7708.000000","7708.000000000","0.000000","0.000000"
"2023-09-28","PM10003343","","IE00BL25JP72","BRCJ8M1","","Xtrackers MSCI World Momentum UCITS ETF 1C GBP","2","Active","8","GBP","","","282.000000","2022-03-16","2022-03-18","","","37.9750000000","2023-09-28","10708.950000","10708.950000","1.00000","10758.730000","10758.730000000","0.000000","0.000000"
"2023-09-28","PM10003343","","LU1861138961","BKTHWG1","","Amundi Index MSCI Emerging Markets ETF GBP","2","Active","8","GBP","","","175.000000","2023-03-16","2023-03-16","","","40.7650000000","2023-09-28","7133.880000","7133.880000","1.00000","7697.250000","7697.250000000","0.000000","0.000000"
"2023-09-28","PM10003343","","IE00BL25JN58","BRCJ8N2","","Xtrackers MSCI World Minimum Volatility UCITS ETF GBP","2","Active","8","GBP","","","285.000000","2022-03-16","2022-03-18","","","30.7400000000","2023-09-28","8760.900000","8760.900000","1.00000","8453.910000","8453.910000000","0.000000","0.000000"
"2023-09-28","PM10003343","","IE00BD0NCL49","BD0NCL4","","iShares Developed World Index Fund D Acc","2","Active","8","GBP","","","689.440000","2022-03-17","2022-03-22","","","17.7810000000","2023-09-28","12258.930000","12258.930000","1.00000","11562.000000","11562.000000000","0.000000","0.000000"
"2023-09-28","PM10003343","","LU2502369130","9782845","","Morgan Stanley Global Quality Z GBP","2","Active","8","GBP","","","363.236000","2023-01-03","2023-01-06","","","26.0600000000","2023-09-28","9465.930000","9465.930000","1.00000","9001.000000","9001.000000000","0.000000","0.000000"
"2023-09-28","PM10003343","","LU2530218457","BQPB2Z8","","Aberdeen Standard SICAV II - Global Smaller Companies Fund GBP","2","Active","8","GBP","","","717.079000","2022-11-29","2022-11-29","","","11.2197000000","2023-09-28","8045.410000","8045.410000","1.00000","9249.600000","9249.600000000","0.000000","0.000000"
"2023-09-28","PM10003343","","IE00BL25JM42","BRCJ8L0","","xTrackers MSCI World Value UCITS ETF GBP","2","Active","8","GBP","","","350.000000","2022-03-16","2022-03-21","","","31.8850000000","2023-09-28","11159.750000","11159.750000","1.00000","10007.680000","10007.680000000","0.000000","0.000000"
"2023-09-28","PM10003573","","LU1459802168","BDBBJC7","","UBS Bloomberg Barclays TIPS 1-10 UCITS ETF Hedged A Acc CHF","2","Active","1","CHF","","","3293.000000","2022-05-24","2022-05-26","","","11.3860000000","2023-09-28","37494.100000","37494.100000","1.00000","41445.790000","41445.790000000","0.000000","0.000000"
"2023-09-28","PM10003573","","IE00BDFB5P87","BDFB5P8","","Vanguard Global Corporate Bond Index Fund CHF Hedged Acc","2","Active","1","CHF","","","606.440000","2022-05-24","2022-05-27","","","80.3993000000","2023-09-28","48757.350000","48757.350000","1.00000","53025.240000","53025.240000000","0.000000","0.000000"
